Model,MSO3012
Firmware Version,2.40

Waveform Type,ANALOG
Point Format,Y
Horizontal Units,s
Horizontal Scale,0.0002
Horizontal Delay,0
Sample Interval,2e-07
Record Length,10000
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,2
Vertical Position,0
,
,
,
Label,
TIME,CH1
-2.966e-04,4.91469
-2.964e-04,4.90813
-2.962e-04,4.91063
-2.960e-04,4.90937
-2.958e-04,4.91156
-2.956e-04,4.9075
-2.954e-04,4.91312
-2.952e-04,4.9125
-2.950e-04,4.91688
-2.948e-04,4.905
-2.946e-04,4.90688
-2.944e-04,4.90125
-2.942e-04,4.91156
-2.940e-04,4.91531
-2.938e-04,4.91
-2.936e-04,4.91281
-2.934e-04,4.91531
-2.932e-04,4.91281
-2.930e-04,4.90937
-2.928e-04,4.90844
-2.926e-04,4.9125
-2.924e-04,4.90844
-2.922e-04,4.91875
-2.920e-04,4.90688
-2.918e-04,4.90813
-2.916e-04,4.91156
-2.914e-04,4.91531
-2.912e-04,4.91125
-2.910e-04,4.91719
-2.908e-04,4.90375
-2.906e-04,4.9125
-2.904e-04,4.91844
-2.902e-04,4.90219
-2.900e-04,4.91031
-2.898e-04,4.905
-2.896e-04,4.91688
-2.894e-04,4.90688
-2.892e-04,4.91281
-2.890e-04,4.91625
-2.888e-04,4.91469
-2.886e-04,4.91
-2.884e-04,4.91281
-2.882e-04,4.90906
-2.880e-04,4.91781
-2.878e-04,4.91375
-2.876e-04,4.91063
-2.874e-04,4.91469
-2.872e-04,4.91563
-2.870e-04,4.91688
-2.868e-04,4.90875
-2.866e-04,4.91281
-2.864e-04,4.91344
-2.862e-04,4.91594
-2.860e-04,4.91594
-2.858e-04,4.91437
-2.856e-04,4.92344
-2.854e-04,4.92063
-2.852e-04,4.9125
-2.850e-04,4.91469
-2.848e-04,4.91156
-2.846e-04,4.90781
-2.844e-04,4.91281
-2.842e-04,4.92281
-2.840e-04,4.91063
-2.838e-04,4.90875
-2.836e-04,4.91437
-2.834e-04,4.91094
-2.832e-04,4.9125
-2.830e-04,4.91594
-2.828e-04,4.91688
-2.826e-04,4.91437
-2.824e-04,4.91531
-2.822e-04,4.91344
-2.820e-04,4.91125
-2.818e-04,4.91063
-2.816e-04,4.9125
-2.814e-04,4.91063
-2.812e-04,4.91125
-2.810e-04,4.90844
-2.808e-04,4.91312
-2.806e-04,4.90875
-2.804e-04,4.90875
-2.802e-04,4.91063
-2.800e-04,4.91188
-2.798e-04,4.90906
-2.796e-04,4.91344
-2.794e-04,4.90969
-2.792e-04,4.91969
-2.790e-04,4.91656
-2.788e-04,4.91281
-2.786e-04,4.91469
-2.784e-04,4.91437
-2.782e-04,4.91531
-2.780e-04,4.91594
-2.778e-04,4.91594
-2.776e-04,4.92125
-2.774e-04,4.91844
-2.772e-04,4.91938
-2.770e-04,4.91781
-2.768e-04,4.91156
-2.766e-04,4.91812
-2.764e-04,4.91563
-2.762e-04,4.90906
-2.760e-04,4.92063
-2.758e-04,4.91344
-2.756e-04,4.90875
-2.754e-04,4.91563
-2.752e-04,4.91688
-2.750e-04,4.91594
-2.748e-04,4.91625
-2.746e-04,4.91656
-2.744e-04,4.92219
-2.742e-04,4.92094
-2.740e-04,4.92375
-2.738e-04,4.91344
-2.736e-04,4.9075
-2.734e-04,4.91812
-2.732e-04,4.92188
-2.730e-04,4.91563
-2.728e-04,4.91875
-2.726e-04,4.915
-2.724e-04,4.9075
-2.722e-04,4.91375
-2.720e-04,4.9125
-2.718e-04,4.91188
-2.716e-04,4.91656
-2.714e-04,4.91156
-2.712e-04,4.91594
-2.710e-04,4.91219
-2.708e-04,4.915
-2.706e-04,4.91688
-2.704e-04,4.91875
-2.702e-04,4.91
-2.700e-04,4.91781
-2.698e-04,4.91125
-2.696e-04,4.90688
-2.694e-04,4.91312
-2.692e-04,4.90875
-2.690e-04,4.91094
-2.688e-04,4.91906
-2.686e-04,4.90688
-2.684e-04,4.91344
-2.682e-04,4.91656
-2.680e-04,4.92438
-2.678e-04,4.91688
-2.676e-04,4.91312
-2.674e-04,4.91656
-2.672e-04,4.91125
-2.670e-04,4.91906
-2.668e-04,4.91625
-2.666e-04,4.90688
-2.664e-04,4.91031
-2.662e-04,4.9125
-2.660e-04,4.91406
-2.658e-04,4.9125
-2.656e-04,4.90906
-2.654e-04,4.9125
-2.652e-04,4.91312
-2.650e-04,4.91375
-2.648e-04,4.91719
-2.646e-04,4.91437
-2.644e-04,4.91563
-2.642e-04,4.91688
-2.640e-04,4.91406
-2.638e-04,4.92
-2.636e-04,4.91281
-2.634e-04,4.90969
-2.632e-04,4.91375
-2.630e-04,4.91344
-2.628e-04,4.90937
-2.626e-04,4.91875
-2.624e-04,4.915
-2.622e-04,4.91219
-2.620e-04,4.90625
-2.618e-04,4.91812
-2.616e-04,4.90937
-2.614e-04,4.91375
-2.612e-04,4.90937
-2.610e-04,4.91094
-2.608e-04,4.91188
-2.606e-04,4.92125
-2.604e-04,4.91781
-2.602e-04,4.90969
-2.600e-04,4.9075
-2.598e-04,4.91063
-2.596e-04,4.91531
-2.594e-04,4.90969
-2.592e-04,4.91437
-2.590e-04,4.91563
-2.588e-04,4.92156
-2.586e-04,4.91531
-2.584e-04,4.91312
-2.582e-04,4.915
-2.580e-04,4.91688
-2.578e-04,4.91344
-2.576e-04,4.91812
-2.574e-04,4.91625
-2.572e-04,4.91688
-2.570e-04,4.90719
-2.568e-04,4.90625
-2.566e-04,4.91656
-2.564e-04,4.91719
-2.562e-04,4.91344
-2.560e-04,4.9125
-2.558e-04,4.92
-2.556e-04,4.91469
-2.554e-04,4.91437
-2.552e-04,4.91344
-2.550e-04,4.91156
-2.548e-04,4.9175
-2.546e-04,4.91656
-2.544e-04,4.91594
-2.542e-04,4.91781
-2.540e-04,4.92094
-2.538e-04,4.91719
-2.536e-04,4.91875
-2.534e-04,4.91969
-2.532e-04,4.91219
-2.530e-04,4.91219
-2.528e-04,4.91281
-2.526e-04,4.91406
-2.524e-04,4.91094
-2.522e-04,4.9125
-2.520e-04,4.91063
-2.518e-04,4.91781
-2.516e-04,4.91594
-2.514e-04,4.91625
-2.512e-04,4.91531
-2.510e-04,4.91656
-2.508e-04,4.91406
-2.506e-04,4.91531
-2.504e-04,4.91156
-2.502e-04,4.90656
-2.500e-04,4.90844
-2.498e-04,4.90875
-2.496e-04,4.915
-2.494e-04,4.91094
-2.492e-04,4.91594
-2.490e-04,4.90469
-2.488e-04,4.91625
-2.486e-04,4.91625
-2.484e-04,4.90406
-2.482e-04,4.91906
-2.480e-04,4.90781
-2.478e-04,4.91
-2.476e-04,4.90781
-2.474e-04,4.91969
-2.472e-04,4.90937
-2.470e-04,4.91844
-2.468e-04,4.90969
-2.466e-04,4.90562
-2.464e-04,4.91156
-2.462e-04,4.91031
-2.460e-04,4.91812
-2.458e-04,4.90813
-2.456e-04,4.91563
-2.454e-04,4.91469
-2.452e-04,4.90844
-2.450e-04,4.92125
-2.448e-04,4.92312
-2.446e-04,4.91563
-2.444e-04,4.92
-2.442e-04,4.9125
-2.440e-04,4.91594
-2.438e-04,4.90375
-2.436e-04,4.91281
-2.434e-04,4.91688
-2.432e-04,4.89875
-2.430e-04,4.91469
-2.428e-04,4.91188
-2.426e-04,4.91719
-2.424e-04,4.91875
-2.422e-04,4.91125
-2.420e-04,4.91656
-2.418e-04,4.91688
-2.416e-04,4.91563
-2.414e-04,4.91406
-2.412e-04,4.91812
-2.410e-04,4.92125
-2.408e-04,4.90719
-2.406e-04,4.91531
-2.404e-04,4.90813
-2.402e-04,4.91281
-2.400e-04,4.91406
-2.398e-04,4.91
-2.396e-04,4.91625
-2.394e-04,4.91281
-2.392e-04,4.90937
-2.390e-04,4.91375
-2.388e-04,4.91094
-2.386e-04,4.91312
-2.384e-04,4.91281
-2.382e-04,4.91188
-2.380e-04,4.91312
-2.378e-04,4.91312
-2.376e-04,4.91437
-2.374e-04,4.91344
-2.372e-04,4.91969
-2.370e-04,4.91656
-2.368e-04,4.91188
-2.366e-04,4.90906
-2.364e-04,4.90375
-2.362e-04,4.9075
-2.360e-04,4.90719
-2.358e-04,4.91188
-2.356e-04,4.90125
-2.354e-04,4.9025
-2.352e-04,4.91188
-2.350e-04,4.925
-2.348e-04,4.91188
-2.346e-04,4.9075
-2.344e-04,4.91188
-2.342e-04,4.91469
-2.340e-04,4.9175
-2.338e-04,4.91688
-2.336e-04,4.91031
-2.334e-04,4.90469
-2.332e-04,4.90937
-2.330e-04,4.91156
-2.328e-04,4.91
-2.326e-04,4.90875
-2.324e-04,4.90781
-2.322e-04,4.90875
-2.320e-04,4.91688
-2.318e-04,4.90469
-2.316e-04,4.91188
-2.314e-04,4.91344
-2.312e-04,4.91563
-2.310e-04,4.91719
-2.308e-04,4.91969
-2.306e-04,4.90875
-2.304e-04,4.91656
-2.302e-04,4.91063
-2.300e-04,4.90562
-2.298e-04,4.91094
-2.296e-04,4.90625
-2.294e-04,4.90906
-2.292e-04,4.91656
-2.290e-04,4.91188
-2.288e-04,4.91063
-2.286e-04,4.90937
-2.284e-04,4.90906
-2.282e-04,4.90937
-2.280e-04,4.91563
-2.278e-04,4.91125
-2.276e-04,4.91594
-2.274e-04,4.91031
-2.272e-04,4.91375
-2.270e-04,4.90875
-2.268e-04,4.91906
-2.266e-04,4.90688
-2.264e-04,4.90625
-2.262e-04,4.91437
-2.260e-04,4.91656
-2.258e-04,4.91437
-2.256e-04,4.90625
-2.254e-04,4.90375
-2.252e-04,4.91531
-2.250e-04,4.91406
-2.248e-04,4.91844
-2.246e-04,4.91594
-2.244e-04,4.91312
-2.242e-04,4.90062
-2.240e-04,4.91469
-2.238e-04,4.91875
-2.236e-04,4.90313
-2.234e-04,4.91344
-2.232e-04,4.91188
-2.230e-04,4.90844
-2.228e-04,4.91375
-2.226e-04,4.91344
-2.224e-04,4.91344
-2.222e-04,4.91219
-2.220e-04,4.9125
-2.218e-04,4.91188
-2.216e-04,4.905
-2.214e-04,4.91312
-2.212e-04,4.91188
-2.210e-04,4.91531
-2.208e-04,4.90625
-2.206e-04,4.91312
-2.204e-04,4.9175
-2.202e-04,4.91781
-2.200e-04,4.91531
-2.198e-04,4.91312
-2.196e-04,4.91437
-2.194e-04,4.91031
-2.192e-04,4.91344
-2.190e-04,4.91719
-2.188e-04,4.90469
-2.186e-04,4.9175
-2.184e-04,4.91
-2.182e-04,4.91281
-2.180e-04,4.91875
-2.178e-04,4.91094
-2.176e-04,4.91375
-2.174e-04,4.91656
-2.172e-04,4.90813
-2.170e-04,4.91437
-2.168e-04,4.91094
-2.166e-04,4.91281
-2.164e-04,4.90719
-2.162e-04,4.90813
-2.160e-04,4.91188
-2.158e-04,4.90969
-2.156e-04,4.91281
-2.154e-04,4.90969
-2.152e-04,4.90469
-2.150e-04,4.90469
-2.148e-04,4.91344
-2.146e-04,4.91281
-2.144e-04,4.91125
-2.142e-04,4.91656
-2.140e-04,4.91063
-2.138e-04,4.91094
-2.136e-04,4.91219
-2.134e-04,4.90219
-2.132e-04,4.90719
-2.130e-04,4.90906
-2.128e-04,4.90969
-2.126e-04,4.91219
-2.124e-04,4.91219
-2.122e-04,4.91
-2.120e-04,4.9075
-2.118e-04,4.91
-2.116e-04,4.91563
-2.114e-04,4.91125
-2.112e-04,4.91688
-2.110e-04,4.925
-2.108e-04,4.91938
-2.106e-04,4.91437
-2.104e-04,4.91469
-2.102e-04,4.91344
-2.100e-04,4.90937
-2.098e-04,4.91094
-2.096e-04,4.91437
-2.094e-04,4.91688
-2.092e-04,4.91188
-2.090e-04,4.90875
-2.088e-04,4.91094
-2.086e-04,4.9075
-2.084e-04,4.91844
-2.082e-04,4.91969
-2.080e-04,4.91094
-2.078e-04,4.9075
-2.076e-04,4.91
-2.074e-04,4.9025
-2.072e-04,4.91094
-2.070e-04,4.90094
-2.068e-04,4.90313
-2.066e-04,4.91406
-2.064e-04,4.91563
-2.062e-04,4.90813
-2.060e-04,4.90562
-2.058e-04,4.91719
-2.056e-04,4.915
-2.054e-04,4.91531
-2.052e-04,4.91563
-2.050e-04,4.91625
-2.048e-04,4.92031
-2.046e-04,4.91
-2.044e-04,4.90937
-2.042e-04,4.91156
-2.040e-04,4.91406
-2.038e-04,4.91437
-2.036e-04,4.91188
-2.034e-04,4.9125
-2.032e-04,4.91063
-2.030e-04,4.91594
-2.028e-04,4.90562
-2.026e-04,4.91312
-2.024e-04,4.91781
-2.022e-04,4.91375
-2.020e-04,4.91406
-2.018e-04,4.9125
-2.016e-04,4.91656
-2.014e-04,4.9225
-2.012e-04,4.91125
-2.010e-04,4.91125
-2.008e-04,4.915
-2.006e-04,4.91406
-2.004e-04,4.91594
-2.002e-04,4.92031
-2.000e-04,4.92094
-1.998e-04,4.91
-1.996e-04,4.91875
-1.994e-04,4.9175
-1.992e-04,4.90719
-1.990e-04,4.91188
-1.988e-04,4.92031
-1.986e-04,4.91531
-1.984e-04,4.91219
-1.982e-04,4.92125
-1.980e-04,4.90875
-1.978e-04,4.91281
-1.976e-04,4.91344
-1.974e-04,4.91281
-1.972e-04,4.91469
-1.970e-04,4.91844
-1.968e-04,4.91469
-1.966e-04,4.92063
-1.964e-04,4.915
-1.962e-04,4.91
-1.960e-04,4.91437
-1.958e-04,4.91375
-1.956e-04,4.90656
-1.954e-04,4.90688
-1.952e-04,4.90313
-1.950e-04,4.90969
-1.948e-04,4.90906
-1.946e-04,4.91781
-1.944e-04,4.90594
-1.942e-04,4.91688
-1.940e-04,4.91531
-1.938e-04,4.92125
-1.936e-04,4.91594
-1.934e-04,4.91938
-1.932e-04,4.91375
-1.930e-04,4.9075
-1.928e-04,4.90844
-1.926e-04,4.91063
-1.924e-04,4.90875
-1.922e-04,4.91437
-1.920e-04,4.915
-1.918e-04,4.91594
-1.916e-04,4.915
-1.914e-04,4.91094
-1.912e-04,4.91656
-1.910e-04,4.91312
-1.908e-04,4.91156
-1.906e-04,4.91437
-1.904e-04,4.92625
-1.902e-04,4.91781
-1.900e-04,4.90937
-1.898e-04,4.91437
-1.896e-04,4.91063
-1.894e-04,4.91531
-1.892e-04,4.90062
-1.890e-04,4.90969
-1.888e-04,4.915
-1.886e-04,4.91125
-1.884e-04,4.92219
-1.882e-04,4.9075
-1.880e-04,4.9075
-1.878e-04,4.9125
-1.876e-04,4.91219
-1.874e-04,4.91781
-1.872e-04,4.91312
-1.870e-04,4.92063
-1.868e-04,4.91531
-1.866e-04,4.9175
-1.864e-04,4.91625
-1.862e-04,4.91969
-1.860e-04,4.91219
-1.858e-04,4.915
-1.856e-04,4.91563
-1.854e-04,4.91406
-1.852e-04,4.91094
-1.850e-04,4.91219
-1.848e-04,4.91563
-1.846e-04,4.91281
-1.844e-04,4.92188
-1.842e-04,4.91906
-1.840e-04,4.91719
-1.838e-04,4.91031
-1.836e-04,4.91375
-1.834e-04,4.91094
-1.832e-04,4.91188
-1.830e-04,4.91437
-1.828e-04,4.90875
-1.826e-04,4.91094
-1.824e-04,4.905
-1.822e-04,4.90406
-1.820e-04,4.90281
-1.818e-04,4.91031
-1.816e-04,4.90594
-1.814e-04,4.91625
-1.812e-04,4.91312
-1.810e-04,4.91063
-1.808e-04,4.90813
-1.806e-04,4.91188
-1.804e-04,4.91312
-1.802e-04,4.92188
-1.800e-04,4.90688
-1.798e-04,4.91469
-1.796e-04,4.91344
-1.794e-04,4.91281
-1.792e-04,4.91219
-1.790e-04,4.9075
-1.788e-04,4.91188
-1.786e-04,4.91219
-1.784e-04,4.915
-1.782e-04,4.90125
-1.780e-04,4.9125
-1.778e-04,4.91719
-1.776e-04,4.90906
-1.774e-04,4.91188
-1.772e-04,4.91156
-1.770e-04,4.91
-1.768e-04,4.90844
-1.766e-04,4.91437
-1.764e-04,4.91906
-1.762e-04,4.91656
-1.760e-04,4.91312
-1.758e-04,4.40469
-1.756e-04,1.49406
-1.754e-04,0.117813
-1.752e-04,0.0034375
-1.750e-04,-0.005
-1.748e-04,-0.0034375
-1.746e-04,-0.0021875
-1.744e-04,-0.00875
-1.742e-04,-0.0040625
-1.740e-04,-0.00875
-1.738e-04,-0.0090625
-1.736e-04,-0.00625
-1.734e-04,-0.0103125
-1.732e-04,-0.0090625
-1.730e-04,-0.015625
-1.728e-04,-0.014375
-1.726e-04,-0.0140625
-1.724e-04,-0.016875
-1.722e-04,-0.0146875
-1.720e-04,-0.0159375
-1.718e-04,-0.0165625
-1.716e-04,-0.0165625
-1.714e-04,-0.02
-1.712e-04,-0.015
-1.710e-04,-0.019375
-1.708e-04,-0.0165625
-1.706e-04,-0.0209375
-1.704e-04,-0.0228125
-1.702e-04,-0.02625
-1.700e-04,-0.02375
-1.698e-04,-0.026875
-1.696e-04,-0.025
-1.694e-04,-0.0284375
-1.692e-04,-0.025
-1.690e-04,-0.0253125
-1.688e-04,-0.028125
-1.686e-04,-0.0309375
-1.684e-04,-0.0259375
-1.682e-04,-0.033125
-1.680e-04,-0.03
-1.678e-04,-0.0259375
-1.676e-04,-0.03
-1.674e-04,-0.028125
-1.672e-04,-0.0334375
-1.670e-04,-0.0315625
-1.668e-04,-0.0265625
-1.666e-04,-0.036875
-1.664e-04,-0.034375
-1.662e-04,-0.03375
-1.660e-04,-0.045
-1.658e-04,-0.0396875
-1.656e-04,-0.0396875
-1.654e-04,-0.0396875
-1.652e-04,-0.0346875
-1.650e-04,-0.0315625
-1.648e-04,-0.0378125
-1.646e-04,-0.0371875
-1.644e-04,-0.038125
-1.642e-04,-0.03625
-1.640e-04,-0.044375
-1.638e-04,-0.0353125
-1.636e-04,-0.0390625
-1.634e-04,-0.0384375
-1.632e-04,-0.0378125
-1.630e-04,-0.045625
-1.628e-04,-0.0378125
-1.626e-04,-0.0403125
-1.624e-04,-0.0390625
-1.622e-04,-0.0375
-1.620e-04,-0.04
-1.618e-04,-0.036875
-1.616e-04,-0.0353125
-1.614e-04,-0.03875
-1.612e-04,-0.045
-1.610e-04,-0.0359375
-1.608e-04,-0.035625
-1.606e-04,-0.038125
-1.604e-04,-0.0378125
-1.602e-04,-0.0359375
-1.600e-04,-0.0375
-1.598e-04,-0.0446875
-1.596e-04,-0.04125
-1.594e-04,-0.046875
-1.592e-04,-0.0371875
-1.590e-04,-0.0434375
-1.588e-04,-0.04
-1.586e-04,-0.0415625
-1.584e-04,-0.0403125
-1.582e-04,-0.0396875
-1.580e-04,-0.0428125
-1.578e-04,-0.04
-1.576e-04,-0.0384375
-1.574e-04,-0.043125
-1.572e-04,-0.0403125
-1.570e-04,-0.0396875
-1.568e-04,-0.0359375
-1.566e-04,-0.030625
-1.564e-04,-0.040625
-1.562e-04,-0.0403125
-1.560e-04,-0.03875
-1.558e-04,-0.040625
-1.556e-04,-0.0340625
-1.554e-04,-0.03875
-1.552e-04,-0.04625
-1.550e-04,-0.04125
-1.548e-04,-0.0340625
-1.546e-04,-0.041875
-1.544e-04,-0.03625
-1.542e-04,-0.04125
-1.540e-04,-0.040625
-1.538e-04,-0.03625
-1.536e-04,-0.040625
-1.534e-04,-0.0396875
-1.532e-04,-0.045
-1.530e-04,-0.0371875
-1.528e-04,-0.0371875
-1.526e-04,-0.0425
-1.524e-04,-0.045
-1.522e-04,-0.0328125
-1.520e-04,-0.0396875
-1.518e-04,-0.035625
-1.516e-04,-0.0375
-1.514e-04,-0.048125
-1.512e-04,-0.0403125
-1.510e-04,-0.0415625
-1.508e-04,-0.0378125
-1.506e-04,-0.0371875
-1.504e-04,-0.0371875
-1.502e-04,-0.040625
-1.500e-04,-0.0396875
-1.498e-04,-0.0384375
-1.496e-04,-0.040625
-1.494e-04,-0.04375
-1.492e-04,-0.0415625
-1.490e-04,-0.0425
-1.488e-04,-0.0425
-1.486e-04,-0.0409375
-1.484e-04,-0.0415625
-1.482e-04,-0.040625
-1.480e-04,-0.0384375
-1.478e-04,-0.0378125
-1.476e-04,-0.0425
-1.474e-04,-0.0315625
-1.472e-04,-0.0425
-1.470e-04,-0.035
-1.468e-04,-0.03625
-1.466e-04,-0.0353125
-1.464e-04,-0.0378125
-1.462e-04,-0.0425
-1.460e-04,-0.043125
-1.458e-04,-0.044375
-1.456e-04,-0.0434375
-1.454e-04,-0.0371875
-1.452e-04,-0.0375
-1.450e-04,-0.036875
-1.448e-04,-0.0321875
-1.446e-04,-0.0378125
-1.444e-04,-0.03125
-1.442e-04,-0.0396875
-1.440e-04,-0.0353125
-1.438e-04,-0.03375
-1.436e-04,-0.0421875
-1.434e-04,-0.039375
-1.432e-04,-0.0365625
-1.430e-04,-0.038125
-1.428e-04,-0.04
-1.426e-04,-0.0396875
-1.424e-04,-0.035625
-1.422e-04,-0.0375
-1.420e-04,-0.04375
-1.418e-04,-0.0396875
-1.416e-04,-0.0353125
-1.414e-04,-0.038125
-1.412e-04,-0.0396875
-1.410e-04,-0.0353125
-1.408e-04,-0.0365625
-1.406e-04,-0.0396875
-1.404e-04,-0.0334375
-1.402e-04,-0.040625
-1.400e-04,-0.0425
-1.398e-04,-0.0365625
-1.396e-04,-0.043125
-1.394e-04,-0.0390625
-1.392e-04,-0.0325
-1.390e-04,-0.035625
-1.388e-04,-0.036875
-1.386e-04,-0.0390625
-1.384e-04,-0.0328125
-1.382e-04,-0.0359375
-1.380e-04,-0.03375
-1.378e-04,-0.039375
-1.376e-04,-0.03625
-1.374e-04,-0.035
-1.372e-04,-0.039375
-1.370e-04,-0.0378125
-1.368e-04,-0.0384375
-1.366e-04,-0.0390625
-1.364e-04,-0.038125
-1.362e-04,-0.0421875
-1.360e-04,-0.0396875
-1.358e-04,-0.038125
-1.356e-04,-0.03375
-1.354e-04,-0.0415625
-1.352e-04,-0.0328125
-1.350e-04,-0.0403125
-1.348e-04,-0.0378125
-1.346e-04,-0.0353125
-1.344e-04,-0.038125
-1.342e-04,-0.0365625
-1.340e-04,-0.0371875
-1.338e-04,-0.0465625
-1.336e-04,-0.038125
-1.334e-04,-0.0378125
-1.332e-04,-0.0375
-1.330e-04,-0.0409375
-1.328e-04,-0.0384375
-1.326e-04,-0.040625
-1.324e-04,-0.043125
-1.322e-04,-0.041875
-1.320e-04,-0.0428125
-1.318e-04,-0.035625
-1.316e-04,-0.035
-1.314e-04,-0.0378125
-1.312e-04,-0.0403125
-1.310e-04,-0.036875
-1.308e-04,-0.0353125
-1.306e-04,-0.0325
-1.304e-04,-0.0353125
-1.302e-04,-0.0334375
-1.300e-04,-0.0365625
-1.298e-04,-0.036875
-1.296e-04,-0.04
-1.294e-04,-0.038125
-1.292e-04,-0.030625
-1.290e-04,-0.03125
-1.288e-04,-0.0371875
-1.286e-04,-0.0390625
-1.284e-04,-0.0378125
-1.282e-04,-0.038125
-1.280e-04,-0.035
-1.278e-04,-0.0390625
-1.276e-04,-0.03625
-1.274e-04,-0.0378125
-1.272e-04,-0.035
-1.270e-04,-0.038125
-1.268e-04,-0.0384375
-1.266e-04,-0.0290625
-1.264e-04,-0.0340625
-1.262e-04,-0.038125
-1.260e-04,-0.0396875
-1.258e-04,-0.03125
-1.256e-04,-0.036875
-1.254e-04,-0.04125
-1.252e-04,-0.035
-1.250e-04,-0.0346875
-1.248e-04,-0.0390625
-1.246e-04,-0.0315625
-1.244e-04,-0.0359375
-1.242e-04,-0.03875
-1.240e-04,-0.039375
-1.238e-04,-0.03125
-1.236e-04,-0.0365625
-1.234e-04,-0.0409375
-1.232e-04,-0.0359375
-1.230e-04,-0.0340625
-1.228e-04,-0.038125
-1.226e-04,-0.0375
-1.224e-04,-0.0378125
-1.222e-04,-0.039375
-1.220e-04,-0.0353125
-1.218e-04,-0.0434375
-1.216e-04,-0.040625
-1.214e-04,-0.045
-1.212e-04,-0.036875
-1.210e-04,-0.04375
-1.208e-04,-0.0384375
-1.206e-04,-0.0403125
-1.204e-04,-0.0390625
-1.202e-04,-0.0325
-1.200e-04,-0.0346875
-1.198e-04,-0.036875
-1.196e-04,-0.0428125
-1.194e-04,-0.0328125
-1.192e-04,-0.029375
-1.190e-04,-0.033125
-1.188e-04,-0.0384375
-1.186e-04,-0.0396875
-1.184e-04,-0.0346875
-1.182e-04,-0.035625
-1.180e-04,-0.03875
-1.178e-04,-0.0403125
-1.176e-04,-0.0353125
-1.174e-04,-0.03125
-1.172e-04,-0.04
-1.170e-04,-0.0365625
-1.168e-04,-0.0334375
-1.166e-04,-0.0403125
-1.164e-04,-0.0365625
-1.162e-04,-0.033125
-1.160e-04,-0.0371875
-1.158e-04,-0.0409375
-1.156e-04,-0.0415625
-1.154e-04,-0.036875
-1.152e-04,-0.0378125
-1.150e-04,-0.03875
-1.148e-04,-0.0378125
-1.146e-04,-0.0353125
-1.144e-04,-0.0446875
-1.142e-04,-0.038125
-1.140e-04,-0.034375
-1.138e-04,-0.0371875
-1.136e-04,-0.0359375
-1.134e-04,-0.045625
-1.132e-04,-0.040625
-1.130e-04,-0.036875
-1.128e-04,-0.03375
-1.126e-04,-0.0409375
-1.124e-04,-0.041875
-1.122e-04,-0.038125
-1.120e-04,-0.04125
-1.118e-04,-0.0378125
-1.116e-04,-0.0403125
-1.114e-04,-0.03625
-1.112e-04,-0.035
-1.110e-04,-0.0353125
-1.108e-04,-0.0375
-1.106e-04,-0.0334375
-1.104e-04,-0.033125
-1.102e-04,-0.03875
-1.100e-04,-0.0384375
-1.098e-04,-0.036875
-1.096e-04,-0.0353125
-1.094e-04,-0.0396875
-1.092e-04,-0.03875
-1.090e-04,-0.04
-1.088e-04,-0.0421875
-1.086e-04,-0.0459375
-1.084e-04,-0.0403125
-1.082e-04,-0.0428125
-1.080e-04,-0.0409375
-1.078e-04,-0.04
-1.076e-04,-0.035625
-1.074e-04,-0.041875
-1.072e-04,-0.0334375
-1.070e-04,-0.0415625
-1.068e-04,-0.0434375
-1.066e-04,-0.04
-1.064e-04,-0.03875
-1.062e-04,-0.0428125
-1.060e-04,-0.039375
-1.058e-04,-0.040625
-1.056e-04,-0.0346875
-1.054e-04,-0.039375
-1.052e-04,-0.040625
-1.050e-04,-0.040625
-1.048e-04,-0.0375
-1.046e-04,-0.03875
-1.044e-04,-0.0378125
-1.042e-04,-0.038125
-1.040e-04,-0.04625
-1.038e-04,-0.038125
-1.036e-04,-0.0403125
-1.034e-04,-0.035625
-1.032e-04,-0.0490625
-1.030e-04,-0.03875
-1.028e-04,-0.0415625
-1.026e-04,-0.0375
-1.024e-04,-0.04
-1.022e-04,-0.043125
-1.020e-04,-0.039375
-1.018e-04,-0.041875
-1.016e-04,-0.0396875
-1.014e-04,-0.041875
-1.012e-04,-0.035625
-1.010e-04,-0.04
-1.008e-04,-0.0390625
-1.006e-04,-0.0403125
-1.004e-04,-0.0415625
-1.002e-04,-0.0425
-1.000e-04,-0.035
-9.980e-05,-0.039375
-9.960e-05,-0.039375
-9.940e-05,-0.0403125
-9.920e-05,-0.0334375
-9.900e-05,-0.0378125
-9.880e-05,-0.034375
-9.860e-05,-0.0421875
-9.840e-05,-0.0396875
-9.820e-05,-0.0425
-9.800e-05,-0.0403125
-9.780e-05,-0.0396875
-9.760e-05,-0.0365625
-9.740e-05,-0.0340625
-9.720e-05,-0.034375
-9.700e-05,-0.039375
-9.680e-05,-0.0328125
-9.660e-05,-0.0421875
-9.640e-05,-0.035
-9.620e-05,-0.0334375
-9.600e-05,-0.0378125
-9.580e-05,-0.0309375
-9.560e-05,-0.0353125
-9.540e-05,-0.0390625
-9.520e-05,-0.03875
-9.500e-05,-0.039375
-9.480e-05,-0.03875
-9.460e-05,-0.0390625
-9.440e-05,-0.03125
-9.420e-05,-0.0328125
-9.400e-05,-0.035625
-9.380e-05,-0.036875
-9.360e-05,-0.0359375
-9.340e-05,-0.0365625
-9.320e-05,-0.03
-9.300e-05,-0.0346875
-9.280e-05,-0.03625
